step,phase,step_in_phase,dt,accept_rate,step_size,obs_noise_std
184,sample,85,0.6334219956770539,0.96,0.007133339061193623,1.463783920601296
185,sample,86,0.633004117757082,0.96,0.007133339061193623,1.4009687151601484
186,sample,87,0.6290024230256677,0.98,0.007133339061193623,1.381359558970468
187,sample,88,0.6350454529747367,0.96,0.007133339061193623,1.381359558970468
188,sample,89,0.6270988127216697,0.94,0.007133339061193623,1.381359558970468
189,sample,90,0.6304255463182926,0.94,0.007133339061193623,1.3184413395952328
190,sample,91,0.6350169628858566,0.94,0.007133339061193623,1.331346259070764
191,sample,92,0.6270489459857345,0.94,0.007133339061193623,1.3118460164443007
192,sample,93,0.6238305903971195,0.94,0.007133339061193623,1.2550008426805008
193,sample,94,0.6371984500437975,0.94,0.007133339061193623,1.2691993759911566
194,sample,95,0.6272354060783982,0.94,0.007133339061193623,1.2427305338267978
195,sample,96,0.6288430979475379,0.94,0.007133339061193623,1.27019887318925
196,sample,97,0.6233529765158892,0.94,0.007133339061193623,1.2552497106099492
197,sample,98,0.6259937854483724,0.94,0.007133339061193623,1.2265778758377643
198,sample,99,0.6220509679988027,0.94,0.007133339061193623,1.2006594348890431
199,sample,100,0.6273078052327037,0.94,0.007133339061193623,1.1840600277971172
200,sample,101,0.6361545147374272,0.94,0.007133339061193623,1.1799219001276289
201,sample,102,0.6296027535572648,0.92,0.007133339061193623,1.1799219001276289
202,sample,103,0.6239810083061457,0.92,0.007133339061193623,1.1743423521803138
203,sample,104,0.6322356490418315,0.92,0.007133339061193623,1.1539676684267088
204,sample,105,0.6308407559990883,0.92,0.007133339061193623,1.172160228007905
205,sample,106,0.6273961570113897,0.92,0.007133339061193623,1.122593568182255
206,sample,107,0.6335728745907545,0.9,0.007133339061193623,1.122593568182255
207,sample,108,0.6336150895804167,0.9,0.007133339061193623,1.1497118564741955
208,sample,109,0.6274279849603772,0.9,0.007133339061193623,1.1615086905650502
209,sample,110,0.6227500280365348,0.9,0.007133339061193623,1.1442832547743467
210,sample,111,0.6183935161679983,0.92,0.007133339061193623,1.1577376425317103
211,sample,112,0.6215030662715435,0.92,0.007133339061193623,1.1360543016646556
212,sample,113,0.6223106365650892,0.92,0.007133339061193623,1.1178960800051296
213,sample,114,0.625589738599956,0.92,0.007133339061193623,1.1263321844899767
214,sample,115,0.6193693019449711,0.92,0.007133339061193623,1.1208392302686432
215,sample,116,0.6222672592848539,0.92,0.007133339061193623,1.138011715464353
216,sample,117,0.6225834339857101,0.92,0.007133339061193623,1.1738404614829707
217,sample,118,0.6197037072852254,0.92,0.007133339061193623,1.146752907006948
218,sample,119,0.6229720516130328,0.92,0.007133339061193623,1.1191075210403714
219,sample,120,0.6324417814612389,0.92,0.007133339061193623,1.1306574837949623
220,sample,121,0.6278386181220412,0.92,0.007133339061193623,1.1221834601606069
221,sample,122,0.6267784228548408,0.92,0.007133339061193623,1.0694476060719336
222,sample,123,0.6288426509127021,0.92,0.007133339061193623,1.0596799958751004
223,sample,124,0.624144634231925,0.92,0.007133339061193623,1.0789012671932052
224,sample,125,0.6289336178451777,0.92,0.007133339061193623,1.1215276339741136
225,sample,126,0.6272198054939508,0.92,0.007133339061193623,1.0880829337352722
226,sample,127,0.6266023889183998,0.92,0.007133339061193623,1.105533704963303
227,sample,128,0.6256306068971753,0.92,0.007133339061193623,1.1316344527129658
228,sample,129,0.6241111271083355,0.92,0.007133339061193623,1.1140273860381034
229,sample,130,0.6316628288477659,0.92,0.007133339061193623,1.0901383852117805
230,sample,131,0.627961253747344,0.92,0.007133339061193623,1.089331021158139
231,sample,132,0.6261739749461412,0.92,0.007133339061193623,1.106898472262132
232,sample,133,0.631281454116106,0.92,0.007133339061193623,1.1283569547113668
233,sample,134,0.6277953470125794,0.92,0.007133339061193623,1.106570180924358
234,sample,135,0.6283244015648961,0.92,0.007133339061193623,1.0981836254669604
235,sample,136,0.6238279175013304,0.92,0.007133339061193623,1.0953996561287545
236,sample,137,0.62917444948107,0.92,0.007133339061193623,1.0953203144040704
237,sample,138,0.6291650198400021,0.94,0.007133339061193623,1.1106116926243816
238,sample,139,0.6285273972898722,0.96,0.007133339061193623,1.0901403155619227
239,sample,140,0.6264717346057296,0.96,0.007133339061193623,1.0883529346289518
240,sample,141,0.6244162246584892,0.96,0.007133339061193623,1.0784336765873337
241,sample,142,0.6323064817115664,0.96,0.007133339061193623,1.0752294659792845
242,sample,143,0.6292018061503768,0.96,0.007133339061193623,1.0826938041845542
243,sample,144,0.6305867843329906,0.96,0.007133339061193623,1.0844032928888852
244,sample,145,0.6306532546877861,0.96,0.007133339061193623,1.0670943454449175
245,sample,146,0.6286132978275418,0.96,0.007133339061193623,1.0841767231526636
246,sample,147,0.6303552594035864,0.96,0.007133339061193623,1.0933277570405016
247,sample,148,0.6285999054089189,0.96,0.007133339061193623,1.0903444908685016
248,sample,149,0.6237265784293413,0.96,0.007133339061193623,1.1233225050942226
249,sample,150,0.6289869165048003,0.96,0.007133339061193623,1.1678945088610786
250,sample,151,0.6232852526009083,0.96,0.007133339061193623,1.1476044634803217
251,sample,152,0.6209114966914058,0.98,0.007133339061193623,1.2206745165792368
252,sample,153,0.6271563731133938,0.98,0.007133339061193623,1.1903874653785667
253,sample,154,0.6172228138893843,0.98,0.007133339061193623,1.2223821251789302
254,sample,155,0.6273492984473705,0.98,0.007133339061193623,1.181452284685749
255,sample,156,0.6280061639845371,0.98,0.007133339061193623,1.1769010230261239
256,sample,157,0.626380150206387,0.98,0.007133339061193623,1.1769010230261239
257,sample,158,0.6340928673744202,0.98,0.007133339061193623,1.2047994623260356
258,sample,159,0.6484715659171343,0.98,0.007133339061193623,1.2271834797826118
259,sample,160,0.6284873047843575,0.98,0.007133339061193623,1.204484223237801
260,sample,161,0.6289796428754926,0.98,0.007133339061193623,1.1905449271369326
261,sample,162,0.6391676086932421,0.98,0.007133339061193623,1.1958758272290597
262,sample,163,0.6264464035630226,0.98,0.007133339061193623,1.1765570692376206
263,sample,164,0.6310061430558562,0.98,0.007133339061193623,1.1847453438018545
264,sample,165,0.6348704220727086,0.98,0.007133339061193623,1.2051793501567805
265,sample,166,0.6365228807553649,0.96,0.007133339061193623,1.2051793501567805
266,sample,167,0.6299287285655737,0.96,0.007133339061193623,1.219502680420203
267,sample,168,0.6310423156246543,0.96,0.007133339061193623,1.2322248390245791
268,sample,169,0.6284149754792452,0.96,0.007133339061193623,1.1937325049715874
269,sample,170,0.6444547465071082,0.96,0.007133339061193623,1.198096489305332
270,sample,171,0.6343320952728391,0.96,0.007133339061193623,1.1973890306503874
271,sample,172,0.6308198291808367,0.96,0.007133339061193623,1.1651167125823458
272,sample,173,0.639652899466455,0.96,0.007133339061193623,1.159737374123515
273,sample,174,0.6317143142223358,0.96,0.007133339061193623,1.1630071020817059
274,sample,175,0.6222833320498466,0.96,0.007133339061193623,1.1494898038031198
275,sample,176,0.6299380026757717,0.96,0.007133339061193623,1.1173880279726287
276,sample,177,0.6223516464233398,0.96,0.007133339061193623,1.1143413266944127
277,sample,178,0.6194066079333425,0.96,0.007133339061193623,1.0923404540262203
278,sample,179,0.6251051099970937,0.96,0.007133339061193623,1.089144082423118
279,sample,180,0.622899598442018,0.96,0.007133339061193623,1.0555253955038304
280,sample,181,0.6224720980972052,0.96,0.007133339061193623,1.088282986372445
281,sample,182,0.6343036144971848,0.96,0.007133339061193623,1.0947100475392348
282,sample,183,0.6291505629196763,0.94,0.007133339061193623,1.0947100475392348
283,sample,184,0.6266357395797968,0.94,0.007133339061193623,1.1051350720961652
284,sample,185,0.6277205981314182,0.94,0.007133339061193623,1.088917389233671
285,sample,186,0.6244159862399101,0.94,0.007133339061193623,1.0562657096683872
286,sample,187,0.6252466607838869,0.92,0.007133339061193623,1.0562657096683872
287,sample,188,0.6314952466636896,0.92,0.007133339061193623,1.0626303761341722
288,sample,189,0.6197652872651815,0.92,0.007133339061193623,1.0526756393780803
289,sample,190,0.616934148594737,0.92,0.007133339061193623,1.0454100387715188
290,sample,191,0.6173646813258529,0.92,0.007133339061193623,1.053332522324731
291,sample,192,0.6288497243076563,0.92,0.007133339061193623,1.0990123311633055
292,sample,193,0.623302829451859,0.92,0.007133339061193623,1.1163823023732606
293,sample,194,0.6224825484678149,0.92,0.007133339061193623,1.1460123734131182
294,sample,195,0.6304970839992166,0.92,0.007133339061193623,1.154336651081353
295,sample,196,0.6273848162963986,0.92,0.007133339061193623,1.1306704359933364
296,sample,197,0.6266249725595117,0.92,0.007133339061193623,1.119389255776627
297,sample,198,0.6322750048711896,0.92,0.007133339061193623,1.090801765744945
298,sample,199,0.6297111995518208,0.92,0.007133339061193623,1.1027887965889671
299,sample,200,0.6245590364560485,0.92,0.007133339061193623,1.1070100794368694
