=== Running 6 BPF experiments (Cubic Sensor + Stochastic Volatility) ===

========================================
[1/6] hmc/cubic_sensor/bpf_sys
========================================
Creating true model: src.models.cubic_sensor.CubicSensorModel
Generating 50 time steps with true params: {'sigma_V': 1.0, 'sigma_W': 1.0}
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1771739646.544352 2186196 gpu_device.cc:2020] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 22322 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3090, pci bus id: 0000:01:00.0, compute capability: 8.6
Creating inference model
Trainable params: ['sigma_V', 'sigma_W']

Running HMC inference...
Using HMC sampler (num_leapfrog_steps=5)
Running HMC: 100 burn-in + 200 sampling = 300 total steps
  [grad check] lp=-160.7081, |grad|=9.49333477487508, grad=[-8.8520786  -3.42988478]
  [burn-in 98/100] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8313 | ETA 171s
  [burn-in 99/100] 0.9s | accept=92% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8313 | ETA 171s
  [burn-in 100/100] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8313 | ETA 170s
  [sample 1/200] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8313 | ETA 170s
  [sample 2/200] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8313 | ETA 169s
  [sample 3/200] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8313 | ETA 168s
  [sample 4/200] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8313 | ETA 168s
  [sample 5/200] 0.8s | accept=94% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8313 | ETA 167s
  [sample 6/200] 0.8s | accept=94% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 166s
  [sample 7/200] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 165s
  [sample 8/200] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 164s
  [sample 9/200] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 163s
  [sample 10/200] 0.9s | accept=92% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 162s
  [sample 11/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 161s
  [sample 12/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 161s
  [sample 13/200] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 160s
  [sample 14/200] 0.9s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 159s
  [sample 15/200] 0.9s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 158s
  [sample 16/200] 0.9s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 157s
  [sample 17/200] 0.9s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 157s
  [sample 18/200] 0.9s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 156s
  [sample 19/200] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 155s
  [sample 20/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 154s
  [sample 21/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 153s
  [sample 22/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 152s
  [sample 23/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 151s
  [sample 24/200] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 149s
  [sample 25/200] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 148s
  [sample 26/200] 0.9s | accept=88% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 148s
  [sample 27/200] 0.9s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 147s
  [sample 28/200] 0.9s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 146s
  [sample 29/200] 0.9s | accept=88% | step_size=0.0000 | sigma_V=5.0706, sigma_W=1.8314 | ETA 146s
  [sample 30/200] 0.9s | accept=88% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 145s
  [sample 31/200] 0.9s | accept=88% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 144s
  [sample 32/200] 0.9s | accept=88% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 144s
  [sample 33/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 143s
  [sample 34/200] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 142s
  [sample 35/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 141s
  [sample 36/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8314 | ETA 140s
  [sample 37/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 139s
  [sample 38/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0707, sigma_W=1.8314 | ETA 138s
  [sample 39/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8314 | ETA 137s
  [sample 40/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8314 | ETA 136s
  [sample 41/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8314 | ETA 135s
  [sample 42/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8314 | ETA 135s
  [sample 43/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8314 | ETA 134s
  [sample 44/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8313 | ETA 133s
  [sample 45/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8313 | ETA 132s
  [sample 46/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8313 | ETA 132s
  [sample 47/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8313 | ETA 131s
  [sample 48/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8313 | ETA 130s
  [sample 49/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8314 | ETA 129s
  [sample 50/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8314 | ETA 128s
  [sample 51/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8314 | ETA 127s
  [sample 52/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8314 | ETA 126s
  [sample 53/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8314 | ETA 125s
  [sample 54/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8314 | ETA 124s
  [sample 55/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8314 | ETA 123s
  [sample 56/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8314 | ETA 122s
  [sample 57/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8314 | ETA 121s
  [sample 58/200] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8314 | ETA 120s
  [sample 59/200] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8314 | ETA 119s
  [sample 60/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8314 | ETA 118s
  [sample 61/200] 0.8s | accept=92% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8315 | ETA 117s
  [sample 62/200] 0.9s | accept=92% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8314 | ETA 117s
  [sample 63/200] 0.8s | accept=94% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8314 | ETA 116s
  [sample 64/200] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8314 | ETA 115s
  [sample 65/200] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8314 | ETA 114s
  [sample 66/200] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8314 | ETA 114s
  [sample 67/200] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8314 | ETA 113s
  [sample 68/200] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8314 | ETA 112s
  [sample 69/200] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8314 | ETA 111s
  [sample 70/200] 0.8s | accept=94% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8315 | ETA 110s
  [sample 71/200] 0.8s | accept=94% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8314 | ETA 110s
  [sample 72/200] 0.8s | accept=94% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8314 | ETA 109s
  [sample 73/200] 0.8s | accept=94% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8314 | ETA 108s
  [sample 74/200] 0.8s | accept=96% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8314 | ETA 107s
  [sample 75/200] 0.8s | accept=96% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8314 | ETA 106s
  [sample 76/200] 0.8s | accept=96% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8314 | ETA 105s
  [sample 77/200] 0.9s | accept=96% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8313 | ETA 104s
  [sample 78/200] 0.9s | accept=96% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8313 | ETA 103s
  [sample 79/200] 0.9s | accept=96% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8314 | ETA 103s
  [sample 80/200] 0.9s | accept=96% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8314 | ETA 102s
  [sample 81/200] 0.8s | accept=96% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8314 | ETA 101s
  [sample 82/200] 0.9s | accept=96% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8313 | ETA 100s
  [sample 83/200] 0.9s | accept=96% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8313 | ETA 100s
  [sample 84/200] 0.9s | accept=98% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8313 | ETA 99s
  [sample 85/200] 0.9s | accept=98% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8313 | ETA 98s
  [sample 86/200] 0.9s | accept=96% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8313 | ETA 98s
  [sample 87/200] 0.9s | accept=96% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8313 | ETA 97s
  [sample 88/200] 0.9s | accept=96% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8313 | ETA 96s
  [sample 89/200] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8313 | ETA 95s
  [sample 90/200] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 94s
  [sample 91/200] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 93s
  [sample 92/200] 0.8s | accept=94% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 93s
  [sample 93/200] 0.8s | accept=92% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 92s
  [sample 94/200] 0.8s | accept=92% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8313 | ETA 91s
  [sample 95/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8313 | ETA 90s
  [sample 96/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8313 | ETA 89s
  [sample 97/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8313 | ETA 88s
  [sample 98/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8313 | ETA 87s
  [sample 99/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 86s
  [sample 100/200] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 85s
  [sample 101/200] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8313 | ETA 84s
  [sample 102/200] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8313 | ETA 83s
  [sample 103/200] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8313 | ETA 82s
  [sample 104/200] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 81s
  [sample 105/200] 0.9s | accept=88% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 81s
  [sample 106/200] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 80s
  [sample 107/200] 0.8s | accept=86% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 79s
  [sample 108/200] 0.9s | accept=86% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 78s
  [sample 109/200] 0.9s | accept=84% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 77s
  [sample 110/200] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 76s
  [sample 111/200] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 75s
  [sample 112/200] 0.9s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 75s
  [sample 113/200] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 74s
  [sample 114/200] 0.9s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 73s
  [sample 115/200] 0.9s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 72s
  [sample 116/200] 0.9s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 71s
  [sample 117/200] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8313 | ETA 71s
  [sample 118/200] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8313 | ETA 70s
  [sample 119/200] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8313 | ETA 69s
  [sample 120/200] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 68s
  [sample 121/200] 0.9s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8313 | ETA 67s
  [sample 122/200] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8313 | ETA 66s
  [sample 123/200] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8313 | ETA 65s
  [sample 124/200] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8313 | ETA 64s
  [sample 125/200] 0.9s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8313 | ETA 64s
  [sample 126/200] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8313 | ETA 63s
  [sample 127/200] 0.9s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 62s
  [sample 128/200] 0.9s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 61s
  [sample 129/200] 0.9s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 60s
  [sample 130/200] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 59s
  [sample 131/200] 0.9s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 59s
  [sample 132/200] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 58s
  [sample 133/200] 0.9s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 57s
  [sample 134/200] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 56s
  [sample 135/200] 0.8s | accept=84% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 55s
  [sample 136/200] 0.9s | accept=86% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 54s
  [sample 137/200] 0.9s | accept=86% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 54s
  [sample 138/200] 0.9s | accept=86% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 53s
  [sample 139/200] 0.9s | accept=88% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 52s
  [sample 140/200] 0.8s | accept=88% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 51s
  [sample 141/200] 0.9s | accept=88% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 50s
  [sample 142/200] 0.9s | accept=88% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 50s
  [sample 143/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 49s
  [sample 144/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 48s
  [sample 145/200] 0.9s | accept=92% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 47s
  [sample 146/200] 0.8s | accept=92% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 46s
  [sample 147/200] 0.8s | accept=92% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 45s
  [sample 148/200] 0.9s | accept=92% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 44s
  [sample 149/200] 0.9s | accept=92% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8313 | ETA 43s
  [sample 150/200] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 43s
  [sample 151/200] 0.8s | accept=94% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8313 | ETA 42s
  [sample 152/200] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8313 | ETA 41s
  [sample 153/200] 0.8s | accept=94% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8313 | ETA 40s
  [sample 154/200] 0.8s | accept=94% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8313 | ETA 39s
  [sample 155/200] 0.8s | accept=94% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8313 | ETA 38s
  [sample 156/200] 0.8s | accept=94% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8313 | ETA 37s
  [sample 157/200] 0.9s | accept=94% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8313 | ETA 37s
  [sample 158/200] 0.8s | accept=96% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 36s
  [sample 159/200] 0.8s | accept=98% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8312 | ETA 35s
  [sample 160/200] 0.8s | accept=98% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 34s
  [sample 161/200] 0.8s | accept=98% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8313 | ETA 33s
  [sample 162/200] 0.8s | accept=98% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 32s
  [sample 163/200] 0.8s | accept=98% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 31s
  [sample 164/200] 0.8s | accept=98% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 30s
  [sample 165/200] 0.8s | accept=98% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 30s
  [sample 166/200] 0.9s | accept=98% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 29s
  [sample 167/200] 0.9s | accept=98% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8312 | ETA 28s
  [sample 168/200] 0.9s | accept=98% | step_size=0.0000 | sigma_V=5.0710, sigma_W=1.8312 | ETA 27s
  [sample 169/200] 0.9s | accept=98% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 26s
  [sample 170/200] 0.8s | accept=98% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 26s
  [sample 171/200] 0.8s | accept=98% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 25s
  [sample 172/200] 0.9s | accept=98% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 24s
  [sample 173/200] 0.8s | accept=98% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 23s
  [sample 174/200] 0.9s | accept=98% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 22s
  [sample 175/200] 0.9s | accept=98% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 21s
  [sample 176/200] 0.9s | accept=98% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 20s
  [sample 177/200] 0.9s | accept=98% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 20s
  [sample 178/200] 0.9s | accept=98% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 19s
  [sample 179/200] 0.9s | accept=96% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 18s
  [sample 180/200] 0.8s | accept=96% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8311 | ETA 17s
  [sample 181/200] 0.9s | accept=96% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 16s
  [sample 182/200] 0.8s | accept=94% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 15s
  [sample 183/200] 0.8s | accept=92% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 14s
  [sample 184/200] 0.9s | accept=92% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 14s
  [sample 185/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 13s
  [sample 186/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8312 | ETA 12s
  [sample 187/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8311 | ETA 11s
  [sample 188/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8311 | ETA 10s
  [sample 189/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8311 | ETA 9s
  [sample 190/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8311 | ETA 9s
  [sample 191/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0708, sigma_W=1.8311 | ETA 8s
  [sample 192/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8311 | ETA 7s
  [sample 193/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 6s
  [sample 194/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8311 | ETA 5s
  [sample 195/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 4s
  [sample 196/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8311 | ETA 3s
  [sample 197/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8311 | ETA 3s
  [sample 198/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8311 | ETA 2s
  [sample 199/200] 0.8s | accept=90% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8312 | ETA 1s
  [sample 200/200] 0.9s | accept=90% | step_size=0.0000 | sigma_V=5.0709, sigma_W=1.8311 | ETA 0s
HMC complete!

============================================================
DPF INFERENCE RESULTS
============================================================

  sigma_V:
    True:           1.0
    Posterior mean:  5.0708 +/- 0.0001
    90% CI:         [5.0706, 5.0710]
    True in 90% CI: NO

  sigma_W:
    True:           1.0
    Posterior mean:  1.8313 +/- 0.0001
    90% CI:         [1.8311, 1.8314]
    True in 90% CI: NO

Diagnostics:
  Acceptance rate: 90.5%
  Final step size: 0.000004
  ESS: {'sigma_V': 5.531199883207169, 'sigma_W': 3.355064202890062}
  R-hat: {'sigma_V': 1.2779575683076152, 'sigma_W': 0.6770121633908257}

Performance:
  Wall time: 261.7 seconds
  Peak memory: 4.8 MB
============================================================

Results saved to /home/haowu/JPML/code/outputs/dpf/hmc/cubic_sensor/bpf_soft

========================================
[3/6] hmc/cubic_sensor/bpf_ot
========================================
Creating true model: src.models.cubic_sensor.CubicSensorModel
Generating 50 time steps with true params: {'sigma_V': 1.0, 'sigma_W': 1.0}
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1771740159.481447 2190484 gpu_device.cc:2020] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 22322 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3090, pci bus id: 0000:01:00.0, compute capability: 8.6
Creating inference model
Trainable params: ['sigma_V', 'sigma_W']

Running HMC inference...
Using HMC sampler (num_leapfrog_steps=5)
Running HMC: 100 burn-in + 200 sampling = 300 total steps
  [grad check] lp=-162.4575, |grad|=13.64405674262907, grad=[-13.52913768  -1.76712143]
  [burn-in 1/100] 12.8s | accept=100% | step_size=0.0116 | sigma_V=4.9994, sigma_W=2.0023 | ETA 3822s
  [burn-in 2/100] 12.8s | accept=50% | step_size=0.0015 | sigma_V=4.9994, sigma_W=2.0023 | ETA 3812s
  [burn-in 3/100] 12.8s | accept=67% | step_size=0.0016 | sigma_V=5.0030, sigma_W=1.9990 | ETA 3801s
  [burn-in 4/100] 12.8s | accept=75% | step_size=0.0018 | sigma_V=4.9919, sigma_W=1.9838 | ETA 3790s
  [burn-in 5/100] 12.8s | accept=80% | step_size=0.0023 | sigma_V=4.9894, sigma_W=1.9892 | ETA 3777s
  [burn-in 6/100] 12.8s | accept=83% | step_size=0.0027 | sigma_V=4.9955, sigma_W=2.0018 | ETA 3765s
